1,82.59812146610355,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:BRAYCURTIS,DBCLASD_PTS - 10.0],MergeByDistance[DISTANCE:CHEBYCHEV,DESCRY_DENSITY - 4.0,DESCRY_K - 9.111111],}
2,90.59279131616402,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:MANHATTAN,DBCLASD_PTS - 4.0],MergeByDistance[DISTANCE:MANHATTAN,DESCRY_DENSITY - 5.0,DESCRY_K - 3.7777777],}
13,93.17174991658015,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 9.0,DENCLUE_EPSILON - 2.2222223],ClusterByConnectiveness[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 4.888889,DBSCAN_NUM_PTS - 5.0],}
14,93.27047686636924,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:EUCLIDEAN,DENCLUE_SIGMA - 10.0,DENCLUE_EPSILON - 1.6666667],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 3.0],}
15,93.27047686636924,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:EUCLIDEAN,DENCLUE_SIGMA - 10.0,DENCLUE_EPSILON - 1.6666667],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 3.0],}
16,93.27047686636924,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:EUCLIDEAN,DENCLUE_SIGMA - 10.0,DENCLUE_EPSILON - 1.6666667],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 3.0],}
17,93.27047686636924,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:EUCLIDEAN,DENCLUE_SIGMA - 10.0,DENCLUE_EPSILON - 1.6666667],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 3.0],}
18,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
19,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
20,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
21,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
22,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
23,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
24,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
25,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
26,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
27,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
28,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
29,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
30,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
31,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
32,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
33,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
34,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
35,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
36,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
37,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
38,96.55734813670452,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByDistance[DISTANCE:CHEBYCHEV,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.0],MergeByDistance[DISTANCE:BRAYCURTIS,DESCRY_DENSITY - 8.0,DESCRY_K - 3.7777777],}
39,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
40,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
41,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
42,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
43,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
44,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
45,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
46,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
47,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
48,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
49,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
50,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
51,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
52,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
53,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
54,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
55,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
56,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
57,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
58,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 4.666667],}
59,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 5.0],}
60,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 5.0],}
61,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 5.0],}
62,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 5.0],}
63,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 5.0],}
64,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 5.0],}
65,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.888889,DBSCAN_NUM_PTS - 2.3333333],}
66,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.888889,DBSCAN_NUM_PTS - 2.3333333],}
67,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 5.666667,DBSCAN_NUM_PTS - 3.6666667],}
68,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 5.666667,DBSCAN_NUM_PTS - 3.6666667],}
69,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 5.666667,DBSCAN_NUM_PTS - 3.6666667],}
70,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 4.4444447],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 5.666667,DBSCAN_NUM_PTS - 3.6666667],}
71,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.888889,DBSCAN_NUM_PTS - 2.6666667],}
72,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.888889,DBSCAN_NUM_PTS - 2.6666667],}
73,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 5.0],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.888889,DBSCAN_NUM_PTS - 2.6666667],}
74,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 3.888889],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 1.7777778,DBSCAN_NUM_PTS - 4.3333335],}
75,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 3.888889],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 1.7777778,DBSCAN_NUM_PTS - 4.3333335],}
76,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 3.3333335,DBSCAN_NUM_PTS - 4.666667],}
77,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 3.3333335,DBSCAN_NUM_PTS - 4.666667],}
78,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 3.3333335,DBSCAN_NUM_PTS - 4.666667],}
79,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 3.3333335,DBSCAN_NUM_PTS - 4.666667],}
80,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 3.3333335,DBSCAN_NUM_PTS - 4.666667],}
81,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 2.777778],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 3.3333335,DBSCAN_NUM_PTS - 4.666667],}
82,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 1.6666667],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 7.2222223,DBSCAN_NUM_PTS - 4.0],}
83,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 1.6666667],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 7.2222223,DBSCAN_NUM_PTS - 4.0],}
84,99.36565881497343,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:MANHATTAN,DENCLUE_SIGMA - 2.0,DENCLUE_EPSILON - 1.6666667],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 7.2222223,DBSCAN_NUM_PTS - 4.0],}
