%Dimension.2,Dimension.3,Dimension.4,Dimension.5,Dimension.1
%	Number of instances: 2000
%	Number of classes: 3 (c1,c2,c3)
%	Number of attributes: 4

% Data distribution per class
% C1 = 631 instances (31.55%)
% C2 = 679 instances (33.95%)
% C3 = 690 instances (34.50%)

@RELATION Synthetic-2

@ATTRIBUTE dimension2 REAL
@ATTRIBUTE dimension3 REAL
@ATTRIBUTE dimension4 REAL
@ATTRIBUTE dimension5 REAL
@ATTRIBUTE class {c1,c2,c3}

@DATA
0.0141311538714404,-2.17126530385837,-0.369007641431025,-0.400172945452357,c3
0.866137228934273,13.2150373693931,-0.442930857076527,-1.07122079466581,c3
0.496048485870842,-1.97468942092373,-0.74815064576423,-0.809390058258098,c3
3.38615692197209,19.1342618212246,0.784495823191966,2.5128543077001,c2
-1.17263991790549,-10.8133581504617,0.719521305025127,-0.382683432398627,c1
3.80480282193036,22.6153997506371,-0.523182399902474,4.34033934569951,c2
4.82005216090678,19.6634125538018,-0.593587453117754,1.66000145522833,c2
1.12506698875387,14.0860151741961,0.382472183732619,-0.555570233049802,c1
0.813109962920344,11.1933581971949,-0.755910373211206,-2.38943821240774,c3
0.129482087459557,9.69694115663578,-0.315041793231417,-0.721621830055893,c3
0.347028877163825,-1.90443680319792,-0.855403384624342,-3.06363659311519,c3
0.188229277738178,-1.95361960281138,-0.791763658244828,-3.14757050240328,c3
0.670700715784017,-0.0140595675444981,-0.962676687704701,-1.14476522338319,c3
0.937633852402162,-1.88562598358449,0.764617941964656,-0.707106781212245,c1
0.925043331660472,-3.61277595763796,0.438169541166672,-0.831469612322747,c1
0.229660422311864,7.98799580937593,-0.705823079070544,0.77799888765466,c3
4.501126065071,28.1977420615898,1.14575276993623,0.796040384232997,c2
0.00353357653220954,-1.70549046893448,-0.460526086247595,-1.9992402893496,c3
3.57303624777017,25.0628023571763,-1.89429386285558,2.58430695577843,c2
0.825375959064785,-2.31799127373013,-0.315678990856925,-0.385711793644212,c3
0.10675901420409,0.528811450325263,0.212286584853902,-0.92387953252521,c1
1.49781683093428,-0.436845752438058,0.539719810594005,-0.980785280410332,c1
3.68189893718296,22.7509732051092,-0.645217622980739,2.26222706312656,c2
3.62349670118631,8.1580774241531,-0.65695459776859,0.994288534090034,c2
4.80923009426833,18.5305744452083,1.42316934083709,1.81667821074975,c2
0.446277917484851,-3.56960102772799,-0.467443818385857,-0.733096792663323,c3
0.523007595107152,2.15944015621472,0.306106613914789,-1,c1
0.355016357547806,-0.90148138445416,-0.277455537670613,-1.05948098327817,c3
0.761257500041503,9.15473317340328,-0.911980093241298,-1.76025371204192,c3
3.18581634941614,7.69551473739963,-0.391752953132967,0.924192819506537,c2
0.864668542298863,9.39349467851566,-0.2280346099855,-1.45742074778763,c3
0.932272908208262,-5.20231241250674,-0.865833291904978,-1.03453343180721,c3
0.549561691686754,-2.1840344494123,-0.855187232892484,-3.1693838378171,c3
3.55914332252426,23.375993731479,-0.413493405853771,2.25355434080338,c2
3.56331687216246,16.0997398650032,-1.57193315388593,1.83312481184986,c2
4.46002036223532,28.1223359128877,-0.0261484308501204,2.58376998662485,c2
1.00264995659374,-1.24884311521689,0.0313871637213983,-0.98078528039612,c1
0.896426809998306,4.8916118573164,-0.552809457500393,-0.8148250904743,c3
1.52217368718299,5.61880693387651,0.587617009475969,-0.923879532497332,c1
3.21532636313756,7.81425766666707,0.519899336293659,4.33322124561512,c2
4.03287564625877,13.7780109524126,0.0898979559649562,1.64077259242973,c2
-0.89427748698624,-3.98690239840111,0.403842533353665,-0.831469612282275,c1
0.260856088734577,6.14570366644798,-0.84133055166156,-0.761338141308696,c3
3.27908700860692,18.4519653152327,1.07877493548662,2.33610573990232,c2
4.68561410085825,20.2503016559459,1.16168802007733,0.00873815209426687,c2
-0.0106217496943356,-5.10951897635696,0.368959993100994,-0.707106781160733,c1
0.470776930032664,1.93882586143088,0.710156536950185,-0.555570232989231,c1
0.40784186711617,10.9301948685555,0.806803580494615,-0.382683432331324,c1
0.795043682522697,12.3529770760318,-0.12969163342673,-1.92510004996216,c3
0.614222686721672,3.82087040045983,-0.29570266983716,-1.1420482052169,c3
3.56307349239258,10.1363732563654,0.913577028425746,0.52351715954566,c2
3.27999636866129,22.0038237615473,0.340709342643889,2.06304554096352,c2
-0.392203975451677,3.12645591989732,0.704445877940181,-0.195090321980262,c1
0.733653840631505,-3.53394617129638,-0.46142968045495,0.00872799707826277,c3
4.0769439724026,8.66414846685025,0.0831682885956948,-0.175309276816362,c2
0.0357009066962481,4.91143928617594,-0.701694522095059,-2.83492845633452,c3
-0.101147505366314,4.6541541776843,0.977594876375895,3.65895293083752e-11,c1
1.67658078937055,5.48699294202172,0.233441102685227,0.195090322052035,c1
3.14876624442377,15.6481663805123,-0.719483375162275,1.13019305407617,c2
3.02264014385288,6.74650492958495,1.67442436639602,1.62852806849898,c2
3.31633271303096,17.3139441111702,0.959479992235914,1.68678799112674,c2
0.153663302748769,-0.085677340834279,0.598941780210168,0.382683432398932,c1
0.0657234546919694,-5.32753061181706,-0.818506025028865,-2.73965295763148,c3
3.62451931584596,18.9224431120527,0.278880524925164,0.811345336438089,c2
0.032371407230035,8.01841058838428,0.626064565151348,0.555570233050077,c1
3.22201457968202,6.31896559633786,0.756505732223371,1.61754695588496,c2
0.134390253905181,1.76794085454896,0.33505216306769,0.707106781212479,c1
4.32173667462031,11.8082785001563,0.799759361187637,1.34330739847466,c2
4.66861624200593,23.9197807991831,-0.868739930135877,1.63701804884167,c2
0.400668793710035,6.92904308717524,-0.98843796010898,-1.79123751036227,c3
0.552521331452371,4.63956303030159,-0.327427241626993,-1.23857949510915,c3
4.51024736914653,21.1424836423569,-0.0879941906429296,-0.151702077985913,c2
-0.594351735340292,-6.93886967307409,0.480182000407462,0.831469612322931,c1
3.89085279225533,13.0986546424539,-0.0890201259955065,2.97409126160451,c2
0.655667871297082,12.6336540170414,-0.152935799027815,-0.9879177260223,c3
4.35983340635674,12.3213602797474,-1.50700967028697,1.20747590698524,c2
0.0369608697374894,-2.99010830352459,0.579221405915439,0.923879532525336,c1
3.79285467448958,19.8017188545764,-1.90700221402499,1.85710922316505,c2
0.838629175552529,2.16468335954783,-0.38782427357085,-1.28414151717415,c3
2.20010036292958,7.37091123905371,0.441334444252104,0.980785280410397,c1
0.836427200042285,0.0582507331007269,0.764590612529499,1,c1
0.559496722659822,2.49735119460984,-0.0836883803702551,1.36434743910314,c3
3.57423021357061,8.50146287080472,-1.47054495590479,3.28817355106815,c2
0.505294667255269,4.92563250476474,-0.860550769038185,-0.388537539550083,c3
4.87063402886192,10.5122918164433,-0.297564783314056,1.64398558295203,c2
0.370575242141064,-6.51205759936511,-0.475159278391244,-2.87497780187939,c3
-2.05485804643333,-12.9264673084817,0.0502239689656279,0.980785280396056,c1
4.14955021556985,22.4606005118173,-0.00748532221008596,1.98867460426149,c2
1.57854212327281,-2.46349254599408,0.7296363398477,0.923879532497206,c1
0.75724175649838,-5.21938028520679,-0.653342835239067,1.10920018471275,c3
0.73963396864961,10.0354178023731,-0.76292536237857,-0.556898760291258,c3
-0.320442772692502,-3.00359061625574,0.322805048225806,0.831469612282091,c1
0.0214533722469745,-4.94916894218211,-0.1461972042479,-1.55113572240281,c3
1.62949634551553,3.50230052512375,0.458041362735891,0.7071067811605,c1
3.34561725858649,15.3313057449981,-0.773896269700455,2.63822438154054,c2
4.6333359277796,10.2638074553992,-0.891831217637392,1.52104654958506,c2
4.76514404054656,25.0360438455567,0.601918293519645,-0.380470401594551,c2
4.07134778967102,17.478988066613,-0.524807115800328,1.36092420949313,c2
0.197375159145505,6.36717936058881,-0.216584893824452,-0.976910852498436,c3
0.323783404976055,9.43196677944304,0.0101574679236576,0.555570232988956,c1
4.85521497180974,18.4732452007393,0.494538533688128,1.13902295110862,c2
-0.52550635417724,-6.51472404119329,0.240673305958826,0.382683432331018,c1
4.86247996761312,15.2094537175176,-0.836993015967557,0.0656507966540938,c2
0.274441787017182,11.3482061276046,-0.042978551764117,-2.64696248849675,c3
0.656412872242189,13.4979020658166,-0.880756900200763,-2.02293007740422,c3
1.98964205905414,14.9122855515245,0.389650948780832,0.195090321979938,c1
-0.22933699294573,9.7005692452127,0.769326695146382,-3.69198092158237e-11,c1
-0.378816965214274,8.04868398591753,0.950048707104507,-0.195090322052359,c1
3.5083247049634,13.6106371715199,2.12986178287343,0.545452622264949,c2
4.04345950636774,11.5464249357659,0.0339761453514081,0.649626670047796,c2
3.32213760808915,8.28341502202077,-1.35227228349917,1.825997145645,c2
1.95184039102348,2.91493426688264,0.075037762804774,-0.382683432399237,c1
-0.761438490843102,2.87476849422802,0.522242660231625,-0.555570233050351,c1
3.32641001142646,17.6117260983307,1.04433884257155,1.62968070196045,c2
0.333388162384054,-1.91052034049603,-0.843605297503752,-1.3285329079406,c3
1.10405646305482,-1.55073133537599,0.580776096956076,-0.707106781212712,c1
4.44064407108349,19.8140858750076,0.366120615806107,2.14774998483236,c2
0.528108126655675,1.10150160039515,-0.0808728903575058,-1.04353072138619,c3
-0.206253039152238,-5.41795887842154,0.85362297722643,-0.831469612323114,c1
4.01935844460885,20.7286626189825,0.52808539802984,1.63832154311997,c2
3.99705806916989,25.2492573358884,-0.125651584684655,1.18223708532893,c2
0.499754292524231,4.30612549857707,-0.416301667168073,-1.4347938620152,c3
0.979119374362155,14.1713107610072,0.742251371634175,-0.923879532525463,c1
0.912558804416823,10.5774227672114,-0.859247284697974,-2.20792111661331,c3
0.585673279120726,-2.59268800929719,0.166293788421431,-0.980785280410461,c1
0.866946574746977,12.394524608613,-0.519553485327661,-4.26257498285975,c3
-2.29548694548149,-4.0325094799586,0.0588112659664948,-1,c1
0.963172361934377,4.23077147994107,0.221530120944494,-0.980785280395992,c1
0.327608813003381,2.39344548135311,-0.933166488938756,-0.727673608171226,c3
0.248569323898881,-7.97539322425,-0.127930758366499,0.873019198307643,c3
0.443853407521429,-3.74452301894145,0.82428061930079,-0.923879532497079,c1
0.448162414326039,2.60591342050126,-0.0808371145934244,-3.63154734654752,c3
0.752587094372145,3.83605356113225,-0.608769613503636,-2.21387756644422,c3
3.89410865578246,19.5896029966747,0.112357217375188,0.926820845882779,c2
0.237711256085755,-0.543905121394417,-0.200443915909037,-2.82958354832158,c3
4.6165156770735,14.9142349768149,1.16766367624765,1.59593241603835,c2
0.783752339735222,5.26982988702076,-0.477831930052649,-1.30442353301972,c3
3.30034487422158,11.9236514179418,2.07370801361251,0.912280253354705,c2
0.661837375992739,10.0695463874553,-0.453568767667788,-2.8756705345888,c3
0.294911709558767,11.6658878032106,0.203002631552825,-0.831469612281908,c1
-0.181761723620478,-4.36357727682512,0.371800911472633,-0.707106781160266,c1
0.0740626367620434,-7.92179823142411,-0.018658879104118,-0.755927537585776,c3
0.23853106022669,2.75917615169516,-0.722296479231597,-1.96547289332076,c3
4.83225542508615,19.6596877216151,1.55933283638293,2.28084855775723,c2
0.657392760193285,1.60793754321677,-0.76630932145725,-2.44757187114761,c3
0.180719152802141,-6.04987537183435,0.833113829896004,-0.555570232988681,c1
3.6672111796415,17.162319868958,0.26131823578304,2.79535199423521,c2
0.642755269521013,3.26500949605203,0.968415813794945,-0.382683432330713,c1
0.768475804536927,3.8113700646145,0.48221052307356,-0.195090321979614,c1
0.214263999778123,6.39432969715206,-0.63980832977535,-1.61682096152687,c3
0.361998430809462,-0.134254051691721,-0.319045116461918,-1.50505480603645,c3
4.57328607478811,16.9283535874736,-1.33722796049057,-0.0618408352631346,c2
3.90363594564878,6.8908137836834,0.343749935478912,1.42513903006395,c2
0.0286107670899766,-2.30455520741744,0.108823071266883,3.72500891232723e-11,c1
-0.416780089424918,1.02750364783748,0.296631009838648,0.195090322052683,c1
0.731177931916879,13.0411990084832,-0.363279168414399,-0.511059541520216,c3
0.94704862419612,7.90388473343066,-0.897310303395204,-1.9593468627807,c3
0.0507130121604205,-6.76864372656691,-0.42948800103118,-1.30707013546558,c3
0.368396310223202,6.36979068541539,-0.992632811734786,-1.88428243887943,c3
0.800874710266644,8.01467094355998,-0.561907578761499,-1.74177694161112,c3
-0.57571892213969,5.28473199434018,0.756269495580558,0.382683432399543,c1
0.863505372140109,-2.79862649466279,-0.746899601097444,-1.31791042089508,c3
-1.3227183007122,3.97274566381243,0.791815158228257,0.555570233050626,c1
0.412231954344255,9.10882035263184,-0.455984127831885,-2.28268383678576,c3
-1.15597884669499,-6.3016944483578,0.928491936342116,0.707106781212946,c1
0.260284396996621,1.38791923420744,-0.706913818077117,-1.16137636733679,c3
-2.6826294191857,-2.70682577059159,0.0336090677343535,0.831469612323298,c1
0.79906860575779,7.32762881564646,-0.354624598488501,-2.36051571952182,c3
3.09869589942752,22.4814815205025,1.13121751803894,1.34411385269531,c2
0.407234699745486,3.06100630400598,0.597139562747784,0.923879532525589,c1
0.746814452705153,9.65697294970066,-0.941765191013755,-0.731295518517559,c3
0.684996663804121,8.6010322337559,0.118402354366015,0.980785280410526,c1
3.07656245670564,6.7014602867796,1.56906775234788,1.0644299130824,c2
4.75694414257606,20.2374481281292,0.230162359002337,1.58658981541675,c2
0.68668954402907,-1.54290297311001,-0.930517017278219,-0.889491704696448,c3
0.288705864613902,-1.21825150104054,-0.527904605714249,-0.489668067619087,c3
3.27960735843087,19.9447619923253,-1.49669068711568,1.78398855894086,c2
0.903624928712993,5.37823637199924,-0.444663638132244,-0.257524584638452,c3
0.523517207238325,1.98304150809811,-0.908961880293538,-1.15493242867348,c3
0.59187328441572,5.67375533461737,-0.797987469374469,-0.492038074477687,c3
0.345836160182648,3.68121153654301,-0.0553918162796674,-0.835327054070226,c3
4.37682985377564,20.0642388741003,0.927868301163361,0.371873779604339,c2
0.51574178422245,5.55427579065963,0.621197669685999,1,c1
-1.6944779789647,-2.46460388064388,0.50296497260546,0.980785280395927,c1
3.43470761589246,23.3439251993887,-1.79106170320262,2.57416086302776,c2
0.28267433892985,8.54926779105569,0.299944911673935,0.923879532496953,c1
0.996059036844301,12.7813293698562,0.158646870994838,0.831469612281724,c1
4.9148211689728,23.1865181570861,-0.0197834193029347,0.653792282437905,c2
0.992516065476149,5.70831928140261,-0.566665542944436,-3.24375619983875,c3
-1.88867134306592,-9.26255245588308,0.995098190770678,0.707106781160033,c1
0.771477996969445,6.09953925926061,0.995010475357486,0.555570232988407,c1
0.955231781208707,11.6526781798896,-0.779929953681856,0.105671686258205,c3
1.18736589376123,2.75319828186032,0.276223105674769,0.382683432330408,c1
4.68651545599382,22.4766535786484,-0.297554323980872,2.71144566270573,c2
3.94627116514,8.66450782673406,-0.938563557616628,0.880819470143261,c2
0.492851434044845,11.0357412697362,0.438972027981074,0.19509032197929,c1
0.137076074192203,8.70587733070227,0.205985903692239,-3.75803690307208e-11,c1
4.26870862816043,14.4641122150928,2.16502063477977,1.57542582300595,c2
0.504156574824925,4.04535779990702,-0.47749727778915,-1.73169170809561,c3
4.19138723177833,24.8833503551049,0.212310137825964,2.90366773384862,c2
0.620991794620418,9.49423930283664,-0.521891768248596,-1.97121907837015,c3
3.90605653460336,11.276887880959,1.8992882952883,1.46641948926336,c2
0.109734857010194,-5.4065354381204,-0.759187795136905,-1.12979030749553,c3
0.486885876916254,-0.789877340140056,0.139524160299668,-0.195090322053007,c1
0.731434095949162,1.40149970721978,-0.742438626328775,-1.40990019586218,c3
0.389067791762153,-5.91713438464799,-0.0176331879192464,-2.21976600470883,c3
3.69686295842191,25.4317577347129,-0.892643727072676,0.102752491146133,c2
0.947123872304762,12.1557688028736,-0.159836895109621,-3.56810867466571,c3
-0.756796761385073,0.12749331400253,0.105747370844344,-0.382683432399848,c1
-0.644292185148686,7.15696477075482,0.294497910083752,-0.555570233050901,c1
0.505132684177547,-1.08394451670264,-0.560573269630779,-1.71520108695592,c3
0.27079099655487,1.0936768748471,-0.827369811059601,-1.89813444465163,c3
0.49462115856394,9.22329187868387,-0.559716597539812,-1.39103708826115,c3
2.51610742607414,14.4429911281494,0.971719471662097,-0.707106781213179,c1
1.02657808017358,5.14203964765892,0.374334763807774,-0.831469612323481,c1
0.257783102253859,-1.54378258635289,-0.397830263955318,-1.42736563826976,c3
4.21441610063599,11.6473516840954,0.528031428826868,0.401166703332746,c2
0.144892973845577,0.736445794210351,-0.685538886332621,-1.61485876470809,c3
3.83914422555048,21.8294471695575,-0.201251960815497,2.37356182424904,c2
0.39311459842671,10.6889625401792,-0.933003879589756,-1.94150629343842,c3
3.23264869620057,6.51808134553678,1.22506546684687,1.43923562662096,c2
-0.601022723283858,-3.64230612052182,0.833301680279976,-0.923879532525716,c1
0.568901188322309,-2.39483668558121,-0.173975908307719,-2.5136423203053,c3
3.9223913083905,18.3172888720119,-1.06498756015136,1.02597992199224,c2
0.533074641253992,-3.61422851665446,-0.659503121763233,-0.122036140638233,c3
0.0694511836395908,-1.41959412442664,-0.759797579274649,-2.22890482728836,c3
0.175095624434009,-6.10497744299002,-0.673846082125608,-0.0688975348483163,c3
-0.654042990449391,-5.97131377894967,0.190717454582982,-0.98078528041059,c1
-0.241537661926525,-9.12765948654786,0.560606588506133,-1,c1
4.19962012600073,25.2125590005527,1.03846875398471,2.84545302993673,c2
0.07600619632368,-1.22741046914865,-0.358264469933354,0.00938002302656593,c3
4.61905432885614,16.9347725298453,0.571103895048822,1.15765741981402,c2
0.627252720322464,-1.2733715409147,-0.227749391232688,-0.63145362865447,c3
1.46428131588174,-1.64442133666555,0.9687403634476,-0.980785280395863,c1
0.607076633269016,10.3431890587903,0.517937452034488,-0.923879532496826,c1
4.26619272114089,17.1643024881661,0.113714470963641,1.81027562961105,c2
0.278200762450758,1.95799698734728,-0.858687047727362,-0.636000144615864,c3
3.67348654903092,5.93454690772884,1.7375699166441,-0.422974692906323,c2
3.35345011344141,13.5547861738301,-0.528981877974665,3.16937680675147,c2
0.22460392602194,10.3679195888297,-0.970270656261386,-0.507798716644922,c3
4.56299817383273,23.9755959831632,-1.64329805939492,2.20195704675014,c2
0.570360984156083,12.569653929968,0.80354490387685,-0.831469612281541,c1
-0.61959866081911,-0.214978730578988,0.381833357426641,-0.707106781159799,c1
3.97113883996993,8.2318970967644,0.621208204519395,1.17730501237898,c2
-0.3293277902104,1.7458381188014,0.120516029803219,-0.555570232988132,c1
3.82923315315475,11.3446793265035,1.70545102802092,1.0367621224354,c2
0.553513765524376,-0.338670855890408,-0.396588468985241,-2.58357701866434,c3
4.12659420512447,17.9444529224723,0.919596934935355,0.304004188247575,c2
0.0508408840044325,2.18411843408252,-0.933523586203362,-0.305896728034042,c3
0.469631701735899,5.45069123340856,-0.936771053670441,-1.45706625077752,c3
4.4141174985794,10.9735840205692,-0.39074228391904,-0.606551058290813,c2
0.618974687842594,5.42651303611564,0.879717557190942,-0.382683432330103,c1
4.72631774142957,19.1252775806096,-2.33893525515683,2.72702751978407,c2
3.78754271112425,24.6325484689282,-0.445016025059594,2.89254752043147,c2
0.0610636406350402,3.416807056713,-0.784223909054411,-2.77464253737714,c3
4.27196395096993,20.5188254652383,0.077856865828548,1.28851709855169,c2
3.04547006866948,7.78123514343621,-1.88722740132188,0.284736000403206,c2
0.442748331009651,-0.752129528835763,-0.708379678418533,-3.43482506867988,c3
0.488285468378161,2.71620461616032,-0.407889801529064,-1.72858493930011,c3
0.601295104471611,1.87041429009901,-0.439255633648298,-1.03796920629205,c3
0.740637165132017,4.07416637663107,0.438479226148478,-0.195090321978966,c1
0.647492331115509,3.3383741093305,-0.174870376669662,-0.983633551683952,c3
0.654222461278986,2.08304330525575,-0.204027419963189,-1.18643866276074,c3
-2.024894762086,-14.8435770385503,0.267363235319611,3.79106489381693e-11,c1
3.59790013085328,22.3126091225052,1.34694903934401,3.20037550117969,c2
0.153690319826361,2.11694886828265,-0.750822648277957,-0.811723168854256,c3
0.351810055292309,5.30989663295998,-0.876118814293761,-0.349657057803746,c3
0.224881947432063,2.8250932867637,-0.350647864537978,-0.767227282126743,c3
0.067847924583564,4.30095800680808,0.911296116872923,0.195090322053331,c1
4.46149878342472,15.2660627517914,-0.259594126073436,1.06484390272253,c2
3.76526031309165,15.6096238535282,1.29457175240954,0.848672525769147,c2
0.884898258257744,5.75463459983613,0.537371547587652,0.382683432400153,c1
3.11928575526302,9.9858467016288,-0.636350559602985,0.747673986979277,c2
0.430079451828194,5.47177760068698,-0.744351399781452,-1.27554803475643,c3
0.726371683475431,9.00403660671829,-0.0567096335353123,-3.44639349808093,c3
0.0826061940070897,-5.25249317940784,-0.4392755595571,-0.709956465354019,c3
-0.838928606569251,0.54331425305863,0.67548378969658,0.555570233051175,c1
-1.22720269403653,-7.05227564509802,0.475388322789948,0.707106781213413,c1
-0.209860680411011,5.86893229719915,0.738186125081237,0.831469612323665,c1
-0.416952152112517,2.31545024003789,0.819629619420206,0.923879532525842,c1
0.873062781899071,2.37812036194837,0.0804355357931967,0.980785280410655,c1
0.00649361607974387,10.2113241398449,0.193124002045808,1,c1
3.41823125284759,15.4314736367024,0.0852617420790005,4.07821400906208,c2
1.12306782527229,5.22427394754036,0.538576884611893,0.980785280395798,c1
3.87295587651855,22.4496129730671,0.319942756249192,0.424375771753692,c2
0.615464527865804,2.91401919690881,0.707785904927733,0.9238795324967,c1
-1.59526343388222,-5.3737562432073,0.377526374429533,0.831469612281357,c1
-1.16394857132732,3.7052225176591,0.837971923423683,0.707106781159565,c1
-0.367172629503969,0.23327829311782,0.820064790299986,0.555570232987858,c1
0.11495844215175,-2.74110866526102,-0.370658705557318,-1.37219210431268,c3
0.429125440838193,-5.36265125455569,-0.702058837840377,-1.74535305451941,c3
0.678931054272841,-5.32446651460305,-0.39715578878461,0.651743673936635,c3
0.185564498529202,-3.59390524331461,-0.584248169183623,-1.57409377096028,c3
-2.90524917791276,-13.8689717315916,0.771070225733133,0.382683432329798,c1
-0.233125818231625,2.55213441689725,0.19208100793063,0.195090321978642,c1
0.794131684872524,8.26793050818269,0.136785473686305,-3.82409288456178e-11,c1
0.744083639094787,12.6895726560584,-0.304767191975232,-0.93386356044832,c3
0.421532747391973,9.88429214986441,0.136398731057782,-0.195090322053655,c1
3.60558173242137,15.6235495065514,0.397537093675798,1.67288738809199,c2
0.0355977973148618,1.86128603684111,-0.639145624246026,-0.476217927226813,c3
0.92615133142141,-0.572296964038103,-0.423849914342962,-1.80747543379378,c3
0.427599557965556,-6.42635278789386,0.998591936928112,-0.382683432400458,c1
0.93152868828712,9.46731441894082,-0.49924876161807,0.403259240070487,c3
0.205695384800133,5.09393266170009,-0.0527401576172033,-1.83225686828363,c3
2.00409079699785,2.23109188651158,0.956229233299587,-0.55557023305145,c1
4.43259278063587,13.9063644294079,-0.564883128459947,0.863762933841145,c2
-0.0787746105614456,3.47934113407826,0.870524971365985,-0.707106781213646,c1
4.10620693791221,13.5526790735769,-0.540523125134062,2.79574595541776,c2
0.726966433851974,6.37244473539303,-0.862565548854944,-1.28389790272404,c3
